id,name,smiles,fpt
DB00575,Clonidine,ClC1=CC=CC(Cl)=C1NC1=NCCN1,00008006000000100000000000001e000000000000000020000204040900200100000000000208461020001440008800020020040000040800000040001000000004080000400000080000000000000060220100280101002002000000020000001020800000040040000000000000800a008090000600000000010004024200
DB00584,Enalapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,000100000100520000100102840107000008008000000010000000002000000000000800000808c0083020004001b000060080120120200380181008000c1008108200000200000000400000000002010000012038040e00130000010250001800000400800000000000000010000001080002000006000b2000400000402600
DB00586,Diclofenac,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,00008002000000000000010000010200000000400000002000000010080000400000200000080841082100044000980003008004000004004006004000080008080480000200000008000002000000004000040048000b0021000000004000100000200080000600020000080000108000008008002610020000200020020400
DB00588,Fluticasonepropionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,000100428140000000100101001913040028140000000000000000800200040205a1400000104001000030014002d0000403802a80a400000000041008081408048a00008000000012412000000220010000002100000a800180810000720814002004000000002204404020b000200000000200130000022402000087030200
DB00589,Lisuride,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC,000000322910e8000210030245910e100004114000000000800820840000240a00400880015b084a08300004410080009802a9020061280000000042000e010c20000410020005440022044200801201400001003a2184082080800193400018012420008000000008482048c00101000c40400000260c032c04020000012620
DB00590,Doxazosin,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1,0400200200002009201001080c29060202041088022040000608a200000008080004210020000840012400044000d0001080c0060040200001301041021ca00c102000008000400800e0000200a60600400000003e040628378008e10a20001800002001000000000004000800800041080002180046080940001000002802c0
DB00591,Fluocinoloneacetonide,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,00010002814000000010000000091100003c144000200004000008800a0004020120000001100020000000014000d0001402802802800000000004000828100800800000800000001341a0000002200100000021000002800500800008520814002004000000002200404020b4000020000002001300000024a2000000000200
DB00593,Ethosuximide,CCC1(C)CC(=O)NC1=O,0003000001001000001000000000040000000000000000100000000020000000000000000000008000200000400110000400800200000000000000000000000000000000000000000000000000000201000200001004060000000000001000180000000000000000000000001000000000000002000400010000000000000200
DB00594,Amiloride,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,10000002008000000080088010000c300e000040001100000200c000004070011000000000000042012900004000580005008000401000008082010000140104080400000200000400040008002020008001000000018f0021004800002000180014080000000500480000009000800c0100101c004e180180002080c0020280
DB00598,Labetalol,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,0000000001000a082010010200010600000010810002400002000000200014000000098000080ac04830000040008000000088020020000000080000080c2008100000000200000000000400400202010000010018228620020000008140001400000000800000000852000010000000040000000006000ac004000000002600
DB00602,Ivermectin,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)\C=C\C=C2/CO[C@@H]3[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](C\C=C1/C)O[C@@]1(CC[C@H](C)[C@@H](C(C)C)O1)C4)[C@]23O.CC[C@@H](C)[C@H]1O[C@@]2(CC[C@@H]1C)O[C@@H]1C\C=C(C)\[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@@H](C1)C2)[C@]34O,00050040810400000280090080810300c0290140008008010200284028000442002020400110002840000200404090001c02802802820000000804040028900c00820000000001203140a0900200a0010010002010001a000540a00008000012002014000000040000404202a4000020000002408000000a24a2000004000010
DB00603,Medroxyprogesteroneacetate,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,00010000010000000000010000010300000800000000000000000080000004020100000000108000000000004000d00004028008008000000000040000081008008200008000002002412000000000010000002000000a8001008000000000140020040000000000004040008000000000000200010000022402000002000000
DB00604,Cisapride,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,0400800a89005c0820100108820107000010108002020110060000002200140000000000001009e8082000045001880002808806080010008108144100082008102000000200040000c000000042060140000000180a8700330010800050001c00002001c000040000900a00900000010000030000068811a404000000022a40
DB00608,Chloroquine,CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,0001c002010000000010400000000600200c000000002000080080002000000000200000000008c000200004400388000200080600400000000200400004000400040000000000000820000000000201401000001804810820800000801000100000600000000000000080001000008000008000000600000004000000420240
DB00612,Bisoprolol,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,0400000000000008a01001080001060000001090020040000204000000000040000021000000084000200000400080000080000200010000012000010208200810200000020000000080000000020200000000001800002007000080084000100000040180002000004a00000080002000000200000600004000000000000240
DB00613,Amodiaquine,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,10018002000000082000410000010600000c0000080000000a00801002001400008020000010085000300004400088000200082600400000000004400004200c000400000200000008200002000200004100000008048108208000008040000000046000c0000000020480008000008000408100000600000404000000420240
DB00619,Imatinib,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,0001e202000108008000410044050610090410040400400000002800020810000000010000010840002800046000d810820088020010a00000020440800c000400060000120060040c60000010a00006401000002c02a600318128600240011c000c0003c018000008000600800110e008c0810c00460801c0040800200002a2
DB00622,Nicardipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,0041000a810000192000130180030700000800c000900000020000210200140015400c00009b08604eb00004400090000c038822020008002010154810091118108700000310000020430018060068014002012108008a003300804000400c9094843c00c0000000004000008004210100500300800602020404000044000610
DB00623,Fluphenazine,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,0000400200801600401201000411060020040080000020000000041000000000000020000000097000204004600080040000000201012000201200400008000a14041000220000000820000202000210e11000003820000022800021024800190004400080000100022000109000008008408200010600100010a00000010220
DB00627,Niacin,OC(=O)C1=CN=CC=C1,000000020080080000004100000002100004100000004000000000000000000000000100000000400000000440000000000088000000000000000000000c000c00000000020000040020000000000000c000000008048a40208000000040000c000400000000000008000000000000000040000000020000c000000000000000
DB00628,Clorazepate,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,0000c002040c00000030012008010600600000200008004014000000012400000000030000090e45082800245001bc001a00800400108000800600400018000a022488000200000108808010000000004010200038000f40270420800040001000002080a0000000400800104500108008088098000684034000008022020600
DB00629,Guanabenz,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl,02008000000000000000010000010a0004008000000000200000000003000000000001000000084300000000400088008200000400000400008000000008000000000000028000000000040040000000000000000800010000000000004000000000a00080000a10400000000000000000000008000e00004000000000020000
DB00631,Clofarabine,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,0000800a15c018000818000088090620001800600000c00000008c160000080000400100018000b00c00800c400190040300100803880100c0081480101c800c002000200000000019c0000080203001800801a01000015025800040087000141000040040200202000002a0100000602000020808460000c0282000000206c0
DB00633,Dexmedetomidine,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,080000020000000000000100100106100400004100080000000020000500100000400100000808402800800040008a00000000000030000000020000000c000c00010000020000010000000040000000000000001800840021004000004000100004000080000200000000004000000002000084004200034000000020010400
DB00636,Clofibrate,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,04008000000000082000000800010200000010000000000002000000000000400000200000000840000400004000d80002808006000000000120000100080008000200008000040000000002000200000000002008000b0005000000080000100000240000000000001000080080002000000200000200000000000000020000
DB00637,Astemizole,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,00000006018006082010010802010600000c104000004012020480002010100000100190200809e00920800c500180000000180200401000012000c1000c000c00000000020041000060000000b20201c00000005c208030218008418170001000000000800000000212800010000001050002180046981a400c100000002680
DB00640,Adenosine,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,0000000a01c018008008000088090620003800e00000c00000008c000000080000400100018000b00c00800c40019004000010000388010000081080101ec00c002000200000000019c00000802010018008002010000050278000400c000014100004004000000200000200100000700000020800460000c0280000000000c0
DB00643,Mebendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,000000020000582000080180400503000004004400004000000000000100000400000300000808400930800440008000020080000040000000000040001c000c00030000020040040020000000a00000400000004c060e30218008000060001400002000a000000200000040400000000040028800461803c0004000000005a0
DB00647,Dextropropoxyphene,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,000000400100020000100102000106000000005000004000000000000000004000100900000808c00830000040019000000080000029000000040000020c0008082200000200000004800000000000010001012018100a20010000800050001000000400800020000008000010000000000002000006000e4000000002000700
DB00648,Mitotane,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,00028008000000000000010000010200000000000000000000000000010000000000000000080840080000004004880002000024000000000000000000000000100000000200008000000000000000000000040008000100000000000040001000002040a8000200000400004000008000000080000200020400000000020400
DB00655,Estrone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,0001000043000008200001020001020000000000400000020200000000000001000008000008084008100000400090000400800a00200000000000200000000800000200020000000200200000020201000001000800020000004000004000100000000080000001001200000000000000000002010200020002000000000400
DB00668,Epinephrine,CNC[C@H](O)C1=CC(O)=C(O)C=C1,000000004a000008201001000001060000000080800040000200000000000000000001000008084008200000400080000000000200000000000000000008800800000000020000000000000000020200000000001820002002000000814000100000000080000000005200000000000004000000000600024000000000000600
DB00672,Chlorpropamide,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,00008010008012000110000002b00e0000000000100000000800000000003000000000000000284000202000e0008c000200900400000041802000000000000002002000000000000040000000006000800020001801050000000000084000180000200000000000900000000000040c00000400200600010000000000030260
DB00673,Aprepitant,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,00000018000d00084010010082010e00090000d10010401400801c000a00344104200900001808700c211020440088020000880201011000002614080228210c180080400200018204400000403000000001002008008030330000000040001010000400c000240000080000b40200010000830600068002c454008402002600
DB00674,Galantamine,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,04001008c70006082010090a9021070200181041c2800000020400012a00164290040800019818c808300300400180400082488220a0008011040425020ca0180800400022108020056820100002aa0100020100180080100100e0000254841000201080c00044090062420090000000040003020086c80a2406000000000e40
DB00677,Isoflurophate,CC(C)OP(F)(=O)OC(C)C,0000000100000000000000000000000000000004000800004000400000000000000000000000000000000000400000000000000000020020000000000008000800000060008000002000000000000002000000000400080000000000000000100000000000000000020000000001000000010000000080000000000000008200
DB00678,Losartan,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,0001a00a0580121940501500100106100008004008028008010000040008110080400300100418d000008008420098008600188800300002a0030080080c200c000280000700080004480008500100018006110018008100310080408140441400041000c020030010040000000010c00400400400c60808c00c228428020402
DB00683,Midazolam,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,0080804a04840011403005009a01069040000060000800121400d0000120100110000100000818554903800c40808c00020018a40010920880860040000c00840b000a080202020180c0000040000000c002000138018100610000c09140091000842000e00004c040088000400010010400089c00ce8c0240040004a4020600
DB00688,Mycophenolatemofetil,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,00010001c90008082000030980050702000810910882c0004214000100000e020004010000980a48282000004000980004028022002100000120100d0a08310810860800021002000068000042022a010000002028020b20130080000040001410200400c0002000004a0000800000010000030180060002c400000400000600
DB00690,Flurazepam,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,0000c04204042000003001600e010600400000200008005014000000012400080000030000090e45082800244000ac00020080260010b000808600400018000003248a000200000108008000000000004010200028000740600020021240001a00002080a0000000400800104500108108088098000e84034000008022020600
DB00694,Daunorubicin,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O,000500404b0008082000050a40050700882810514002c40217103c4009000a010020090001080ae82c1000004000db400400800222a90000010440212a28b00808a00a000200010011d8a0084002020100101520b8020260070040680a42041400000c00e000220100080800648000240200038300074802c2e0000402400400
DB00695,Furosemide,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,1001c09200a028010118810001b10600040001300001404009000000022010080280410000084840002020246000d80046008c8600000009802200e00008010800044000020000000800000800006000c010000008028b2020010000084c000c008028208008000004140010880010c80000810020860000c000000040030220
DB00696,Ergotamine,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O,0200001229d0fe0001900302c5910710000c118000038010800a30c0a000040e00c00ac0001909ea083020044101f000be02890e01612b038018104a183e120c308004408208014400660d1a00000201400005203a2486b8338080239350003c31243c008008100218c82048f02000210c40420000260c1ba404420002012620
DB00700,Eplerenone,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,000500408100000000000900800103000028008000000000000002800000040201000000001080080004020040009000040280280280000000080404000810080082000000000120124120000200a0010000002000001a800100a000000000100020040000000000004040008000000000000200810000022402000000000000
DB00703,Methazolamide,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O,0007000440000008220012650078060000001000001000010002100000000014000000000000800200002000600000808440944c000400058000680000082a0c00020c00000002010082002000a0400000000000a02016902210024000804010000000002800c000400010020021004c1000100000050008000c000001010068
DB00704,Naltrexone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O,04051000430002082010050a00210700001810e1c2000002070010002000824100050880010818c0083400005081d1400480c01a23a00080110c0021020ca01818800200a200800007482008000202010000010018200210030040408350041000000800c00000010012020810000000040003020006c80a0002000000002e40
DB00711,Diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,00000000000020000000000004000c0000000000000000000000000400002008000000000002000000200000400000000000a00200002000000000000000000000000010000000000000004000000000000001002001040000000020020000080000000000000000000000000000000008000000000400010000000000000200
DB00712,Flurbiprofen,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,00002000000000000010010002010200000000400000001000000000000000000000010000082840080000005000980001008000000010004004000000080008080202000200000004000000100000000000000008000a0011000000004000100000000480000000800000000000004100404000000280020000200000000600
DB00714,Apomorphine,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,0000200842000009201001001001060000021021c80000020200000002001001000008801008084008300000408080000040088200200000200004000008a008000202400200102004000006006212010002010018308000104050208140401010800000c0000081101240008000004104004100000604022044020000002700
DB00719,Azatadine,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2,0008000a0900400000104300108106102204102000082002800824800900140904400800001808c8083080045081800000000802002008000202000202040086000004000a0000450030040000000201401001001810800020c0c0000851081001040000a200000108402040500082000240008400060c020400000020010700
DB00720,Clodronicacid,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,0000100000040000004000100000000100000000000000000100000000000000000000000000000000000000000000000000000000020000000000000000000000000028000000000000000000000000000000000500010000000000000000000000025000000000000000000001400020000000000000000000000000028000
DB00724,Imiquimod,CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N,0000000a008000000008400000080620000c00400000c0000000a0000000000000400100000008c00100800c400180000000180000c00000000c00c0000c000c08000000000000000060000080200000c00000001c0080782180084180200010000000008000000000008080000000000000000800460000400c0000000004c0
DB00731,Nateglinide,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,000100000100500000100100000106000000008000000000000000002000000400000880000808c0083000004001b0000600800a000000008008000000080008100000000200000002402008000002010000010018200e1003000040815000180000080080000000000000001000000004000000000600032002400000002600
DB00736,Esomeprazole,COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1,00000002440080282000652a1050221100041060000040001608010400000008040201000001485d0100800442008000000018064064000081020041022e200c240000080200030c8028082000064000421000021800aa202180000001480000002420009001800048000048000000000040030400c6002040080000002580e0
DB00737,Meclizine,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1,00008000000000000000010004010600000000010000000010000000030010000000000000090840082000004000880002000866000020000000040000000008000000000200000000000000000000000000000028008100000000200240001000002000e000000008040000c000000008000180000600020004000000020600
DB00741,Hydrocortisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0001000081000000000000000000000000280000000000000000008000000402010000000010800000000000400050000402802800800000000004000008000800000000000000200341200000002001000000000000028001008000000000100020000000000000004040008000000000000000010000002402000000000000
DB00745,Modafinil,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,00000002440000202000250800110600000100000000000000000004010000000000000000084844080008004000800000009000400400008000000000000000040000080200010000000000000010010000000008000602000002000048001000040000a0000000000000004000004000000080000600020000000002010420
DB00748,Carbinoxamine,CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0000800a000000000200410090010600000400b000084000000000000100100000000300000808400820900440808800020008a40001000000021008020c008c000080000280000100200000004000004000000008008120b28020020040011000002400a0002000000c00404000000000000284000604024000000020020600
DB00749,Etodolac,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,0001004a010048000200050050010210000c507100204002110030000000004100400b000108285008108004508198001400888000618000000e0040020c000c18008000068000040560041a004000014401012008008a68a18050c28040011000042c008000220108080040000000000000020500820c024004020020000420
DB00751,Epinastine,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,0000404a000000104000012010010e00000000200008004200030400030030010000000000080e52192000144080c000000028830020000c0002004000100080002488000200000308100000000400404032200038018000200140108154011000100080a000000040000000d00010800e2881900006000200060020a4014600
DB00753,Isoflurane,FC(F)OC(Cl)C(F)(F)F,001000000000000000100000000000000000000000400000000000000000000000000000000000000000000040008000000000000000000000000000000800080000000000000000001000000000000000000000000001000000020000400000000000002800000000000000d000000002000200000000000000000000120600
DB00754,Ethotoin,CCN1C(=O)NC(C1=O)C1=CC=CC=C1,00010000018030000010010004010e000000000000000000000000040200300c0000008000080840092000004000b000050098020000200040000000000000000000400802002000000000400000020180020100382186000000000083400018000000008000000000000000800000000c000100000600032004600080000600
DB00757,Dolasetron,[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2,00030002018018000010010000010710000c10100000c000000000002000000410400100000008c0002000045001b0000600880a00c9000080000040020c100c00a200010200000000e1200000000201c000002018028a38218000808050001c000404018000200008080000100000000400020000060006c006420002802220
DB00758,Clopidogrel,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,00018008000000000010090410010600001000e2000000000000008002001040002000800048084008200200c000ba800300a89e00200001c20c3400000840081802220102000028040040000000820500020c1058289b8013004100814000100200a000c4000200000140008000010504000300000600023804600000c30601
DB00762,Irinotecan,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12,0000600a01009e09e110410850050710000454720000c440020c4800201810409e500b00700809f00d3080045085d8008d00892600618000a11b00410a1f300c080202609688f004046980025062020141110628180c8ed8358850008970201c00042402c001aba3081a0060100440750643420d0a060c5bc0043800d2002620
DB00763,Methimazole,CN1C=CNC1=S,000400020000000000000000000004000000004000000000020000000000000000000100000800000000800800000000000010000000000000000000000c000400000000020000000040002000000000800000001000000021000000000000000000000000000000000000000000000000000000004700004000000000010008
DB00764,Mometasone,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,000b000281000000000000000008000000380000000000000000008002000402010000000010000000000400400050000402802800800000000004000008000800000000000020000241200000022001000000018000038001008000000008100020000008000000004040008000000800800004010000002402000002822800
DB00769,Hydrocortamate,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,00010000810000000000010080010700002800c00000000000000080000004020100000001108000002000004000f0000602802a008000000000140810081008108200008000002003412000000020010000002000000a80130080000000001410200400000000000040400080000001000002000104000a2402400002000200
DB00772,Malathion,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,00040000002000000010008120550300002002040000000000004020020004002100200000000000000000004000900004008001000400040000080000081008004200200000010130400000024004010000002004000a00810004000000001000400400008a8005000000002000214000205202001000000000000005019280
DB00773,Etoposide,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,000500414b000008a000010a00810300882810504000440243943c000d00004100202900010808684c100000400098000400c00222a1000001080025022a900800820200020001041158a00800020a010014072018000a20050040400842041040000c00e0002201005a000064000020030002830002000a40a0000002410400
DB00783,Estradiol,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,0000000043000008200001020001020000080000400000020200000000000001000008000008084008100000400080000000000200a00000000000200008000800000200020000000240200000020201000001000800000001004000004000100000000080000001001200000000000000000002010200020002000000000400
DB00784,Mefenamicacid,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1,0000000200000800000001000001020000000000000140000000001000000040008021000040085000200004400090000400800000200000000200400008000800040000020000000800800a000000004100000008020a202000000000400004000400008000000002000000000010800040800000260000c000000000000000
DB00788,Naproxen,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O,00000000000000082000010800010200000010400000000002000000000000000000000000080840080000004000900001008002000000004104000100080008080000000200000000000000000200000000000008000a0801000000004000100000000080000000000000000000000000000200000200020000200000000400
DB00796,Candesartancilexetil,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1,0000200201801a194000010400050f10880c00500802c108000008040808f00410700300000008e00d04800c40018000800098a000e10000600003c0023c200c10820101820808044661a00050040001c006014018078a70318080418150401c00240400c02020005008004034002040050042040046000ac02c02000c2004a0
DB00802,Alfentanil,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O,000040020100541840101000000107002010008000000008080000002000000004200001000009e0002c0004500190000000800e00500000400a1e400008100c100420000000080008c0000000040201601600003808060033002081023000181404400100000004088002001400008108008200000600118000000008002a00
DB00804,Dicyclomine,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,0001000001000000000002008001070000080080000000000000000000000000000000000000000000200000400090000400800a008000000000100800081008108600000000000002402000000000010000002000000a0013000000000000101000040000000000000000000000000100000200000400000002000000000200
DB00805,Minaprine,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,0000600340000809a00001a084010610010800840000004200c00000000000000000000010000a400020000460008000000000020800a00000131808001c610c102600000200100c0c20000000220606001000002c020000328008000240c002001204008000000030120000000010e10800421c0006000000000a0010000220
DB00808,Indapamide,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,0000c016088008010118410000b106002100012000010040000080200000100003004800000c48480830200c600088000200884600200001a02201c00000014c00040000020000000c02000c00202001c01001001c62a700640048008960001d0000200090080000040480000800148805008000204e000280040000600707a0
DB00810,Biperiden,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,000000008100020000100102000106000008000000004000000000002000040200000900001808c808300000500180000002000200a0000000000400000c0008000000000200002000c02000000022010000010018000030010080800050001000200001802020000040400090000000000000020106000a6402000000002600
DB00813,Fentanyl,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,000040020100140000100100000106002000000000000000000000002000000000000080000809e008280004500190000000800200100000000200400000000000040000020000000800000000000201601000001828060020002000815000180000000080000000000000001000008004008000000600130000000000002600
DB00814,Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O,00430092808080200148018001f106130008800000004408800281901002cc08818005802040084200306a007020a400a80080000001a10380302802001c900c20002c80120041810067801090a36400800400002a0816a16000480038414028020420008c018805404020104005058c0842d438201e200154005002442103e0
DB00819,Acetazolamide,CC(=O)NC1=NN=C(S1)S(N)(=O)=O,0044000000040009000000400038040000000000008004010002810010000010000001001080800200302000400004809000840400060001800420000000400d4000000000004200000200200020400000000080003016902040000000008000200000002c000000240000040001044c10000008000500090004020000010268
DB00822,Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,0000000000000010000040004010040000000400000001080000000020000000002000000400000000200000400000000080108200080000000000000000000000000000000002000000000000040200000200800000000000000000000040000000080000000000000000000400000000200000000400000008000000010208
DB00829,Diazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,0000c002040400000020012008010600400000200008004014000000012400000000030000090e45082800244000ac0002008004001080008006004000180000022488000200000108008000000000004010200028000740200020000040001000002080a0000000400800104500108008088098000684034000008022020600
DB00834,Mifepristone,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],0001020201040800000001024001020040482000008000010020008100000402010008000098884808300084400090080402800820a08000000004420009000c00040000021000200a69208002000801400001080800028021008800004000120020000080000000004042008000008000008002810602022402080400000400
DB00835,Brompheniramine,CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1,0000400a0000820000104100100106000004002000080000000000200100100000000800000808c0083080044080800000000810000000000002000002040084000000000600040100200008000000016000010018008000208000000040001000000000a00000000012004050000100000000840086000a0000000828000600
