id,name,smiles,fpt
DB00471,Montelukast,OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1,00018002010004800000650a10110e00000c002102006002a00000800800040984400900000848400810010440089800060198044164000080020062020e000c040004080200010800600000000000016000050018808b2821804300804100100004600082000201104020484000020000404004002600324404000001430400
DB00472,Fluoxetine,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,040000000000020820100108000106000000100002004000020404000000000000000900000808d00830000040008000008000020101000001000001020c20080020000002000000008000000002000100000100180000200100008000c0101000000000800020000002040090000000000002000006000a4010000000000640
DB00474,Methohexital,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,00000200010010000010200000000c000040210000000000002000040000240010000100001001a000200080400010080d0090000000000000000400000000000400400000000001020000100000000100020108100d060000000800000000180001200000008800002000009000000000000000810402110408080000000200
DB00476,Duloxetine,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,040100000400020820100108200106000000104002004080020000800000000000000900004808c000300200c0008080008000120001000001002001060c20080820000002000008008000000002001500002920580800880110008000c0101002000000060020040000000090000204000002000006000a4800000000c10650
DB00477,Chlorpromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,0000c00200800200001200000110060020040000080020000800001000000000000020000000096000204004600088000200000400000001200200400000000204041000200000000820000202004000e01000001800090020800000000800190000600000000100122000100000008000008200010600100000a00000030220
DB00481,Raloxifene,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2,1c012000110008092010090b800106020018108000808000020404802910000800400000008808c108200200d00182800080803a022000812108318100080008100200008200000804000000000242010000000058860a88320040900050001402804002a40000100013000050000645020042a8000600028000000000c10e00
DB00482,Celecoxib,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,0000603600802208a110010000b106000108001000004002004404000000140000000104000108f00900a0046000800a000008100200020180200040000c200c00020000028010000440000010222008c01000001801a020308008008b40400800000000c000004030c2000090000869040041042046000840260200800126a2
DB00484,Brimonidine,BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12,0000c006048080100000000000000e0000040040000000000002840401002001000200000102084210200014400080000000281400400008808400c00014000408040800004000080820000000000004c0220100280580002182000000080020001020800000000040068080000000800a008090000e0000000481080d004240
DB00485,Dicloxacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O,0800a00046007021241e43603e31065900020081101880a0102252002c001018004601001a076a44002000014044bc800e01e006002c3541a0184421204c008e142206001200160004400010005003094082200038000f001380272106488098000032008000022100004020884000510800500400060021a0004410c31322a0
DB00486,Nabilone,[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC,04010001430000182000010a0001030000081000c20000004600000000000200000009000008084008100000400098400480802a20a00080110000010008200800800000220080000248200800020a010000010008000200010000400040041000000800c0000000000000000000000000010302000340020002000000000400
DB00487,Pefloxacin,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,00004002008098000010432006010610000410020000c070000080000000000002000100c0000ac000200004500180000000880200603000000000c0000c000d00040400820040040820000000400000c010000038068a78608000248250001e000400008000000008008080100400810840800000078040c004000000000240
DB00489,Sotalol,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,000000020000080000100102403906000000008000004000000000000000000000000180000808400820200440008000000004020000000180080040000a000810000000020000000000000000004200400000001820082022000000814000100000008080000000000000000000000c04000000000600024000000000010660
DB00490,Buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,0001000201001000001000000400060000000000000040000000200020000000002001002002008000200004500310000400801a0000200000000000001c000400000000000040000040200000a00201000200003604061020800861021000180000000000000000000000001000000008000018014608014002100000002280
DB00491,Miglitol,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,00000000010000000010000000000400003800800000000000000000200000000000000000000080002000005001000000000002028000000028000000080008100000000000000001c0200000000201000000001000001007000080001000100000000100000000000000001000000000000000000400000000000000000a00
DB00494,Entacapone,CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N,00000006c0008018201001000001062000000004000800008210208000000400158000000040086004200004401290000001820200010000201001420000c018204004000200010000018000008206024002000018000600600004010040141800040000c0000000004a21004001a00000480000000e0101040000000c008280
DB00495,Zidovudine,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,08000002015000000000000082010610001800c2000141dc000004000000000006000100810001b00c00000c500180000000900003cc031000b81081001c800c203000008200800008c00001419010018408002210000010278000410830041010040402c0000002a00002001004006000104201014600004028000400000080
DB00496,Darifenacin,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,04031000010002082010010a000106000000104102000010020400002100024000300880000808c00830000040039000058080120020000041040001000c2018080000000200000004000000000202010000010018200620010000008150001000000000a00000000012000050800004040003800006000a0000200000802600
DB00497,Oxycodone,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C,04051000430002082010050a00210700001810e1c2000002070410002000824100050880010818c0083400005081d1400480c01a22a00080110c0021020ca01818800200a200800007482008000202010000010018200210030040408350041000000800c00000010012020810000000040003020006c80a0002000000002e40
DB00499,Flutamide,CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,00004002000018104010010000010600240000008000000000000c00000000001400000000000870042800044000900400018080011000002012014000000010000400000200000008000000000000104812000018040600200020000040001000040000c000000000000000900000a002408000000600010010000004000200
DB00500,Tolmetin,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,0000000a000048000000110050010600000000e000080000000000000110110000000100000808c00808802440819800030080000010000040060400000c008c180080000200000500200000000000000000000018068a00218020000044041c00000000e0000080080000104000100000080084000600438000720020000400
DB00501,Cimetidine,CN\C(NCCSCC1=C(C)NC=N1)=N\C#N,00000042400080002100400000300c100009004000000002000000040000200000000100020140021020800042000800000040050034000800020010001c800424800800022003000000000040001080000001020001000021200600080000000044000001000000420040000001022000002014004600004000000102012200
DB00502,Haloperidol,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,0002800001000a0000100102020106000000000000004010000000002000000000100900000808c00830000050019800060080a60020100000200000000c0008000000000200008000800000001002010000010018020320010000800050001400002001800000000004000010000001000000000006800ac000000000822600
DB00503,Ritonavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,0103000a014070001010090a34010e10000800c200128002000020842001f00f10600b80004a08c008318a00f003b0000400b0520021200100022000001e002c0002c010020804a000c128508100ca4180002900783d1ed0231000c99351001c020510018c00880200200001902210040c08120604061003a0024000a0092601
DB00508,Triflupromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,0000400200801200401201000011060020040000000020000000041000000000000020000000097000204004600080040000000001010000200200400000000204041000220000000820000202000010e11000001820000020800000004800190004400080000100022000109000008000408200010600100010a00000010220
DB00513,Aminocaproicacid,NCCCCCC(O)=O,00010000010000000000000000000400000800000000000000000000000000000000000000000080000000004001100004008008008000000000000000080008000000000000000000402000000000010000000010000a1001000000000000100000000000000000000000000000000000000000000400000000000000000000
DB00514,Dextromethorphan,[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2,00000000430002082010010a000106000000102040000002020400002000000100000880000808c0083000005081800000000002202000000100002102040008000002000200000002082000000202010000010018200010000040008150001000000000800000010012000010000000040002020006000a0002000000002600
DB00518,Albendazole,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,0000000201800220000a0080001003000004004000004000000100000000000000000300000048400170800460008000020180020044000002000040001c000c04030008000040000020000000a00801c00000004c000c30218008000020001900002000000000820002000000800000000002080046180150000000010101a0
DB00519,Trandolapril,[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,000100000100520000100102840107000008008000000010000000002000000000000800000808c0083020004001b0000600801a01a0200380181008000c1008108200000200000002402000000002010000012038040e10130000010250001800000400800000000000000010000001080002000006000b2002400000402600
DB00520,Caspofungin,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN,00050000010072082010010204010e00001000c000004010020000042000200800300900000a08c0083000004003b0001600b01a00202003801c0000000c0008180000100200000000c02040000202010000010038150630070000830250001800010003800000000052000010000000080000000006000b600a400000402e00
DB00521,Carteolol,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,040040028000020820100108000106003000108086002040060000000000020000000810000808c00838002440009040048080020810000001220041000c2008102480802200800008800008000226014010010018000600270020800840041000000801c10000000000001010801080000083000006800b0000000020020640
DB00527,Cinchocaine,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,040000024400381820004108040107008004100002008100060000000200100c00010200000108400024000440008000808088020040208031004541201c200c100000080200000000680000000200014002004028028608218000008244801c00004000c0000000000000008000000009000300000600018004800004000220
DB00528,Lercanidipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)(C)CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=C1,00410002810002192010130180030700000800c000900000020000212100040015400c00009b08e04eb00004400090000c0380220200080020181148100d111810870000031000002043001806006a014002012118000a003300804000400c9094843c00e000000000400000d0042101005002808006020a0400000044002610
DB00530,Erlotinib,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,040000020000400820000908082906000044300000004000060880100000080800002100000008500130000440009800048040270040000001200041020c800c00040000120040080860000a102604004100000008040028248040400a40000000042004800000000204000000800080004082080046000840000000002001c0
DB00531,Cyclophosphamide,ClCCN(CCCl)P1(=O)NCCCO1,000480000000000010000000004004400000000000004000000044020000002001000000000100040020000040040000000000020002002000002000002a020820020030402201000083000000000000200000001220091801000000000000100000000008002000020002008001800000000085000400080001004000029200
DB00532,Mephenytoin,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1,00010000018030000010010000010e000000000000000000000000040200300c00000800000808c0093000004000b000050098000000200040000000000000000000400802002000000000000000000180020100382586000000000081400018000100008000000000000000900000000c00010000060003200c600080000600
DB00533,Rofecoxib,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,0000004000801200000201000091020000100040000000008000008000000440018000000008084048002100600090000500800000010000c0240002000800080c0204100200000044018018000020008001002018040a0001800000084000190000140080000000004020004000042000400200000200020400200000810430
DB00537,Ciprofloxacin,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,00004002008098000010432006010610000410020000c070000080000000000002000100c0000ac000200004500180000000880201603000000000c0000c000d00040400820040040820000000400000c010000038068a78608000248250001e000400008000000008008080100400810840800000078040c004000000000240
DB00539,Toremifene,CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1,04022000000000082000030800010602000010800000000082040080010084000000080000180840083005004001800000800002000000000100100300080008000004000200000000000000000200010000010018040100120080810040001001000000a8000000005220004000000800400280000600020400000000820600
DB00540,Nortriptyline,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,000800000800000000100300000106002200000000002002800804800100040104000800001808400830000040008000000000000020000000000002000000020000040002000040001000000000000100100100181000000040c0000040081001000000a000000100402000400000000240008000060c020400000000000700
DB00541,Vincristine,[H][C@@]12N3CC[C@@]11C4=C(C=C(OC)C(=C4)[C@]4(C[C@H]5C[N@](C[C@](O)(CC)C5)CCC5=C4NC4=CC=CC=C54)C(=O)OC)N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC,0001421a8900de082051150a51010710301c10e100282052031c24002900974500700880011999e8083882247083d3401d02891a09f98000410e1565020c318e38a68280060001450ff1241a0002a60160300120183c9e382780e0c89b50041900043401e0002581085ae010d08050a40608838600864c1f2606728022422e20
DB00542,Benazepril,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,00014002010042000010112284010700200800800000204003000000201001000010080008080ac0083820244001b0000600800200302003801a1048000c100a10a680000200000008400008000002014010012038000e00330020010250001a00000400800000800800001010001081080882000006000b2000508020402600
DB00543,Amoxapine,ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,0000804608040028200001080c01060080403000000001001600c01402401400000005040011084b1820000444008830020008064000a008810004c100186088020308000a0204000100a000000200004140010028008100230002200240000000082000c8000000401004008021080008080338008604604406040000020200
DB00544,Fluorouracil,FC1=CNC(=O)NC1=O,0000000200000000001000000600060000000000000040000000000000000000060001000000002004000004000000000000800000c0100000220000000c0004000000001000c00000400000000000000000000000000000208000400010000000040000c0000000200000000004080000004000004200004000000000000280
DB00546,Adinazolam,CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,0080800a040400194020050098010e804100004000980006148000000920140100000900000808450921012444008c00020008840000820880060040000c248c0a008800020202250040000000240080400200012801a100610000000040011000802010e00004c040080040400210010000009c00860c02c4040080a4360600
DB00549,Zafirlukast,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C,0800001245c008082108010841b10710000c500000000008060020018100120000400304001838c008382004600188008000880200508101813040c1201c202c0287a0808290000808680c0000426205c000000018028e18218020028a40801c02042000e0001006c80000804000008c00008780a1060003a204420000010760
DB00550,Propylthiouracil,CCCC1=CC(=O)NC(=S)N1,0000000200000800000001004004060004000400000140000200000000000c0006800900000800200010800460000800080080000050000000020000000c0004000000000700800000400028000100010000040000000000208000440010011000002000800002002000002000040000000040040243000240000000200100a8
DB00554,Piroxicam,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,00424292808080000148412001f10601000c8000000040088002009000006c008180058020400a40003862046020a008a00088000011a10380300002001c900c20042c80120041010867800090a36400c01400002e008621208068002860002a020020008c008005404020904005018c0842d4182016080154005002403103e0
DB00555,Lamotrigine,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,0000800380000008e000118001010a30030080402000800c850000000c080a0000000100110008420000000040009800020000040000000080030000801c600c0002810002802000050000004024600000000020080091002100084000414000000424018018020010000200000000600001400c0006100140000a80102a0000
DB00557,Hydroxyzine,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,00008000000000000000010084010600000000800000000000000000030010000000000000090840082000004000880002000866000020000010140800090008100000000200000000000000000000000000000028008100160000200a40001000002400e000000000040000c000002108000380000600020004000000020600
DB00559,Bosentan,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1,04004016808010186100050a18b906008100102a04004004028091000000080890104380a00808400804200460049840020444820a000103816a0005023cc02c040820001a0040080840210010266001814a02001a24190026c400440840201800000a00b0000200102200000880002c0400062c2046000a50004400082505e0
DB00563,Methotrexate,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,1003c00a01a058000018090298090e300a1a10c80010c0000000e0002200180110400100000208c0412100044000b0000600882202108000008e0440100c010c18040000020000000840000040200201401000001c068e40238108400040001c00140000c0000001080080009000008c0000810c00461801e004400080800ac0
DB00564,Carbamazepine,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,00000002000000000000010000010a0000000000040000028000009000022441000020000040084000280104400080000000800000100000800200420000000000040400020000000800000200000000400000001800040020022010004080000010000082000000024020104000128000408000002600010400000000004000
DB00568,Cinnarizine,C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,00000000000080000000010004010600000000000000000080100080030014000000000000490840082000004000800000000802000120000000040200000000200004000200010000000000008010000000000028008000000000200240001000000000e000000000482000c001000008400180000600020404000000000600
DB00570,Vinblastine,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,0001421a8900ce082051150a51010710201c10e100282052031c24002900974100700880011999e8083082047083d3401d02891a09e98000410e1565020c318e38a68280060001450ff1241a0002a6016030012018209a382780e0c89b50041100043401e0002581085ae000d08050a40608838600864c1e2606728022422e20
DB00571,Propranolol,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,0400000000000008201001080001060000001080020000000200000000000000000000000000084000200000400080000080000200000000012000010008200810200000000000000080000000020200000000001800000807000080080000100000000100000000000000000080000000000200000600000000000000000240
DB00574,Fenfluramine,CCNC(C)CC1=CC=CC(=C1)C(F)(F)F,0000000000010000001001000001060000001001000000000000040000000000000008800008085008300000400080020000000201000000000000000008000800000000020000000000000000000201000001001820000001000000814000100000000080000000000000009000000004000000000600020010000000000600
DB00575,Clonidine,ClC1=CC=CC(Cl)=C1NC1=NCCN1,00008006000000100000000000001e000000000000000020000204040900200100000000000208461020001440008800020020040000040800000040001000000004080000400000080000000000000060220100280101002002000000020000001020800000040040000000000000800a008090000600000000010004024200
DB00576,Sulfamethizole,CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,00000012008020080180000000b002010500001700000080000201c000010010000000001000084200002404600080800000000000000801802120400040612d80002000000000000040802000206001c00000000a5810806000000008400008020000000c000000020000000400004c0000040c200700000000030000010060
DB00577,Valaciclovir,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O,0000000a00c018000008040880010700000800400000c1000000bc040000084006402100810000f00c00800c4000b010040090000048000000081080101d900c00220020000080001040000000201001800801201c000a40278008400830081400000400c020000260000200100400600000420800461000c020000080000280
DB00578,Carbenicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(O)=O)C1=CC=CC=C1)C(O)=O,0000000046007000201643600c310640000000c0000000000020120000000008000001800a0e4840082000014004b0001f01e006000c2101c01c0001004800081c0004000200020000c00010004003094000000038200e000300078187400018000012018000002000004000000000000c001000000600232000601083012680
DB00580,Valdecoxib,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,0000201000801001051a010022b10219000200090010008800001000200000040202010000002a4000002080604080800000800000201041a02000208044008e000202000200140004000000001020008080200008000000108002080c4800880000000180000000000000200840006908004004220200000000000040010020
DB00582,Voriconazole,C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,0200000600800a08c01011004605060004080ec00000c014000000000006000000100900000908c00810800cc0018800080000000090100000aa0080000c000c0d008200160042800040000800300001a000050418100060238000408d40011000002800810002601000000001000121040000040046800ac000000020000fa0
DB00585,Nizatidine,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,00420002400000102200080010100c000000000400100006010400a40001a409140000000201400000210a00520800800001049400040021000220000004011404001080222083e0002000100100304300001502800100802000020008810000021410000c10020000204000000a132400000204040610000000200402112200
DB00586,Diclofenac,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,00008002000000000000010000010200000000400000002000000010080000400000200000080841082100044000980003008004000004004006004000080008080480000200000008000002000000004000040048000b0021000000004000100000200080000600020000080000108000008008002610020000200020020400
DB00588,Fluticasonepropionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,000100428140000000100101001913040028140000000000000000800200040205a1400000104001000030014002d0000403802a80a400000000041008081408048a00008000000012412000000220010000002100000a800180810000720814002004000000002204404020b000200000000200130000022402000087030200
DB00589,Lisuride,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC,000000322910e8000210030245910e100004114000000000800820840000240a00400880015b084a08300004410080009802a9020061280000000042000e010c20000410020005440022044200801201400001003a2184082080800193400018012420008000000008482048c00101000c40400000260c032c04020000012620
DB00590,Doxazosin,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1,0400200200002009201001080c29060202041088022040000608a200000008080004210020000840012400044000d0001080c0060040200001301041021ca00c102000008000400800e0000200a60600400000003e040628378008e10a20001800002001000000000004000800800041080002180046080940001000002802c0
DB00591,Fluocinoloneacetonide,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,00010002814000000010000000091100003c144000200004000008800a0004020120000001100020000000014000d0001402802802800000000004000828100800800000800000001341a0000002200100000021000002800500800008520814002004000000002200404020b4000020000002001300000024a2000000000200
DB00592,Piperazine,C1CNCCN1,0000000000000000000000000000040000000000000000000000000000000000000000000000000000200000400000000000000200002000000000000000000000000000000000000000000000000000000000002000000000000020020000000000000000000000000000000000000008000000000400000000000000000200
DB00593,Ethosuximide,CCC1(C)CC(=O)NC1=O,0003000001001000001000000000040000000000000000100000000020000000000000000000008000200000400110000400800200000000000000000000000000000000000000000000000000000201000200001004060000000000001000180000000000000000000000001000000000000002000400010000000000000200
DB00594,Amiloride,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,10000002008000000080088010000c300e000040001100000200c000004070011000000000000042012900004000580005008000401000008082010000140104080400000200000400040008002020008001000000018f0021004800002000180014080000000500480000009000800c0100101c004e180180002080c0020280
DB00598,Labetalol,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,0000000001000a082010010200010600000010810002400002000000200014000000098000080ac04830000040008000000088020020000000080000080c2008100000000200000000000400400202010000010018228620020000008140001400000000800000000852000010000000040000000006000ac004000000002600
DB00599,Thiopental,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,00010000010000000010000000000c0000000000000000000000000420002000000005000000018000200000400110000d0090084000000000000000000000000003000000000000000020100000020100000100100106100000000000100010000120080000000000000000100000000020000000040211000a000000010208
DB00602,Ivermectin,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)\C=C\C=C2/CO[C@@H]3[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](C\C=C1/C)O[C@@]1(CC[C@H](C)[C@@H](C(C)C)O1)C4)[C@]23O.CC[C@@H](C)[C@H]1O[C@@]2(CC[C@@H]1C)O[C@@H]1C\C=C(C)\[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@@H](C1)C2)[C@]34O,00050040810400000280090080810300c0290140008008010200284028000442002020400110002840000200404090001c02802802820000000804040028900c00820000000001203140a0900200a0010010002010001a000540a00008000012002014000000040000404202a4000020000002408000000a24a2000004000010
DB00603,Medroxyprogesteroneacetate,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,00010000010000000000010000010300000800000000000000000080000004020100000000108000000000004000d00004028008008000000000040000081008008200008000002002412000000000010000002000000a8001008000000000140020040000000000004040008000000000000200010000022402000002000000
DB00604,Cisapride,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,0400800a89005c0820100108820107000010108002020110060000002200140000000000001009e8082000045001880002808806080010008108144100082008102000000200040000c000000042060140000000180a8700330010800050001c00002001c000040000900a00900000010000030000068811a404000000022a40
DB00605,Sulindac,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O,000802000084120000920b81029102006000000000802013810010c1000004030000084000b8284008100300700090080400800000211000802800060008000e040004000210008040600088001028018010011018000a000180c840084000190100080080000001804020004000002100500000080280020400004005010620
DB00607,Nafcillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,0400800046007808201643680c31064000001080000201000220120002001408000000000a174840082000014004b0200e81e806000c21018118040100482008140004000200820000400010004203094000004038028e08030007010640001c00001200c000002000004800800000100800130000060021a404401083012280
DB00608,Chloroquine,CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,0001c002010000000010400000000600200c000000002000080080002000000000200000000008c000200004400388000200080600400000000200400004000400040000000000000820000000000201401000001804810820800000801000100000600000000000000080001000008000008000000600000004000000420240
DB00612,Bisoprolol,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,0400000000000008a01001080001060000001090020040000204000000000040000021000000084000200000400080000080000200010000012000010208200810200000020000000080000000020200000000001800002007000080084000100000040180002000004a00000080002000000200000600004000000000000240
DB00613,Amodiaquine,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,10018002000000082000410000010600000c0000080000000a00801002001400008020000010085000300004400088000200082600400000000004400004200c000400000200000008200002000200004100000008048108208000008040000000046000c0000000020480008000008000408100000600000404000000420240
DB00615,Rifabutin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,04401001c3049c1824b1450b98010f075208106182829003739600213008364f81250db001da1bef48360a4050c1f9f08286b022a3a1a48083241405082832dca8830a1cf2109100157b6094e0430ac1008cc12038230ec0c100d0008950009e04000520a4008001405b4808b2cc0d440d15435a040e0b1be606e00046036618
DB00617,Paramethadione,CCC1(C)OC(=O)N(C)C1=O,00000000004050000010030000010600000000800000800000020000000000000000020000000080002000004000d00004008002000001000000100000180008000600008000000000000800000000010002000010040e5013000000000000380000000000001002100000001000000000000200000400018000000002000200
